filename,pred_str
sample-000318.mp3,HE PUT HIS HEADCLOTH IN PLACE AND SECURED IT WITH A RING MADE OF COMEL SKIN
sample-000319.mp3,AND YOUR CAMELS WILL BRING YOU WEALTH AND POWER
sample-000320.mp3,WE'RE HAVING HAMBRUGERS
sample-000321.mp3,AT MOST THEY THOUGHT THAT ANOTHER METEORITE HAD DESCENDED
sample-000322.mp3,SO HOW WILL WE NAME ALL THESE HURRICANES
sample-000323.mp3,THE SEA HAS LIVED ON IN THE SHELL BECAUSE THAT'S ITS DESTINY
sample-000324.mp3,MOIST SOIL IS GOOD FOR THE FLORA
sample-000325.mp3,I UNDERSTAND THAT I IS YOUR DATE SET AND THAT IT IS NOL
sample-000326.mp3,NOBODY'S GOING TO RUSH ME INTO ANYTHING
sample-000327.mp3,I WAS SCARED BUT WASTED NO TIME IN GOING OUT AND CROSSING THE BRIDGE TO THE SAND PITS
sample-000328.mp3,SINCE THE MINER HAD SACRIFICED EVERYTHING TO HIS DESTINY THE OLD MAN DECIDED TO BECOME INVOLVED
sample-000329.mp3,JUST WHAT IS A LOW DOWN ON WILLIAMS
sample-000330.mp3,IT'S NOT WHAT ENTERS MEN'S MOUTHS THAT'S EVIL SAID THE ALCHEMIST
sample-000331.mp3,THE GREATEST AUTHORITY ON METEO RITES STATED THAT THE HEIGHT OF ITS FIRST APPEARANCE WAS ABOUT NINETY OR ONE HUNDRED MILES
sample-000332.mp3,WHAT DO YOU KNOW ABOUT THAT
sample-000333.mp3,WON DET THAT GET US
sample-000334.mp3,THE NIGHT WAS WARM AND I WAS THIRSTY
sample-000335.mp3,LOVE REQUIRED THEM TO STAY WITH THE PEOPLE THEY LOVED
sample-000336.mp3,ONE NIGHT THE FATHER HAD A DREAM
sample-000337.mp3,IT DIDN'T CHANGE ANYTHING
sample-000338.mp3,I'M NOT GOOD ENOUGH TO MAKE THIS ONE UP
sample-000339.mp3,HE'S DOING IT BECAUSE IT'S WHAT HE WANTS TO DO
sample-000340.mp3,LET ME COB YOUR HAIR
sample-000341.mp3,SOMETIMES SELLS CHARLES NORVAY TO HOLD BACK TARIMA
sample-000342.mp3,THERE'LL BE NO RED UPRISING
sample-000343.mp3,HER HEIGHT HELPED HER WITH HER FIGHTING
sample-000344.mp3,BUT FINALLY THE MERCHANT APPEARED AND ASKED THE BOY TO SHEAR FOR SHEEP
sample-000345.mp3,IT SEEMED SO SAFE AND TRANQUIL
sample-000346.mp3,THEN SUDDENLY THEY KNEEL AND DIE
sample-000347.mp3,GIRDS ALWAYS HAVE A BETTER VIEW
sample-000348.mp3,TEY'RE NOT CONCERNED WITH THAT RIGHT NOW
sample-000349.mp3,WHAT DO YOU THINK OF THAT
sample-000350.mp3,I WOULD HAVE WON THE JUNIOR OLYMPICS IF NOT FOR THOSE MEDALING KIDS
sample-000351.mp3,THE TURF AND GRAVEL AROUND IT SEEMED CHARRED AS IF BY A SUDDEN EXPLOSION
sample-000352.mp3,HOW LONG IS IT
sample-000353.mp3,BUT MY HEART HIS AGITATED THE BOICE TH
sample-000354.mp3,I NEED YOU TO BE SPONTANEOUS HE ASKED ME OUT TO DIN DIN
sample-000355.mp3,IT WAS DROPPING OFF IN FLAKES AND RAINING DOWN ON THE SAND
sample-000356.mp3,WHERE YOU GOT HIM
sample-000357.mp3,THEN I DON'T GET PAID
sample-000358.mp3,WE DON'T KNOW WHEN THE WAR WILL END SO WE CAN'T CONTINUE OUR JOURNEY HE SAID
sample-000359.mp3,HIS NEW FRIEND PUSHED THE OWNER ASIDE AND PULLED THE BOY OUTSIDE WITH HIM
sample-000360.mp3,WHERE IS THE OLD GOLD
sample-000361.mp3,THE BOY STEPPED CLOSER TO THE GIRL AND WHEN SHE SMILED HE DID THE SAME
sample-000362.mp3,MY NAME IS MELCHIZEDEK TE SAID THE OLD MAN
sample-000363.mp3,THEN YOU TAUGHT ME SOMETHING OF THE UNIVERSAL LANGUAGE AND THE SOUL OF THE WORLD
sample-000364.mp3,THEN SUPPOSE YOU GIVE ME THE MONEY
sample-000365.mp3,SHE FED IT ON THE SHELF AND THERT DATE
sample-000366.mp3,SHE LIKES YOU WELL ENOUGH TO STICK AROU
sample-000367.mp3,THE BOY WAS STRONG AND WANTED TO RETALIATE BUT HE WAS IN A FOREIGN COUNTRY
sample-000368.mp3,SO YOU KNOW ABOUT LOVE THE BOY SAID
sample-000369.mp3,OUR HEART AR PECULAR HUMMING SON FROM THE PIT
sample-000370.mp3,IF HE ABANDONS THAT PURSUIT IT'S BECAUSE IT WASN'T TRUE LOVE
sample-000371.mp3,EVERYONE SEEMED VERY EXCITED
sample-000372.mp3,THE OASIS IS NEUTRAL GROUND
sample-000373.mp3,ASK THE ONNOW OF THET STORE HOW MUCH IS WHAT GOES HE SAID TO HIS FRIEND
sample-000374.mp3,NOW LEAVE US ALONE SAID THE BOY TO THE YOUNG ARAB
sample-000375.mp3,IT'S CALLED THE PRINCIPLE OF FAVORABILITY BEGINNER'S LUCK
sample-000376.mp3,DO YOU WANT TO BANKRUPT THIS ADMINISTRATION
sample-000377.mp3,I'M JUST A MAN WHO WONDERS THE DESERT AND KNOWS THE STARS SAID THE ALCHEMIST
sample-000378.mp3,I DONT MIND WORKING FROM HOME MOST OF THE TIME BUT I DO MISS HAVING POOR WORKERS
sample-000379.mp3,HE DRESSED IN HIS ARABIAN CLOTHING OF WIGHT LINEN BOUGHT ESPECIALLY FOR THIS DAY
sample-000380.mp3,I'LL BET YOU DON'T REALLY NEED LOSE
sample-000381.mp3,HE'S ON MY PHONE
sample-000382.mp3,THE LIDBURBS NEED CHANGING AGAIN
sample-000383.mp3,THERE WERE THREE HUNDRED WELLS FIFTY THOUSAND DATE TREES AND INNUMERABLE COLORED TENTS SPREAD AMONG THEM
sample-000384.mp3,I LOCKED EYES WITH A FISH IN THE TANK
sample-000385.mp3,GOODS ALWAYS HAVE A BET OF YIEW
sample-000386.mp3,SHE REVERSED THE CHARGES
sample-000387.mp3,I GOT TWO GIANT BUGBITES ON MY RIGHT LEG FROM LAST NIGHT AND THEY HURT
sample-000388.mp3,NOW YOU LISTEN TO ME
sample-000389.mp3,SOMETHING INSIDE THE CYLINDER WAS UNSCREWING THE TOP
sample-000390.mp3,THIS WAS THE STRANGEST OF ALL THINGS THAT EVER CAME TO EARTH FROM OUTER SPACE
sample-000391.mp3,A CURRENT OF LOVE RUSHED FROM HIS HEART AND THE BOY BEGAN TO PRAY
sample-000392.mp3,SHE PRIED FOR AN HOUR
sample-000393.mp3,THE IMMENSE COLLECTION OF PEOPLE AND ANIMALS BEGAN TO TRAVEL BASTERE
sample-000394.mp3,YOU CAN ONLY SPIT OUT SO MANY SEATS
sample-000395.mp3,THERE'S NO DANGER THE BOY SAID WHEN THEY HAD MOVED ON PAST THE ENCAMPMENT
sample-000396.mp3,THAT'S THE MAIN IDEA
sample-000397.mp3,SINCE THE MINER HAD SACRIFICED EVERYTHING TO HIS DESTINY THE OLD MAN DECIDED TO BECOME INVOLVED
sample-000398.mp3,THE TURF AND GRAVEL AROUND IT SEEMED CHARMED AS IF BY A SUDDEN EXPLOSION
sample-000399.mp3,I HAVEN'T ANY WATCH
sample-000400.mp3,THE FOREST BURNED FOR THIRTEEN DAYS
sample-000401.mp3,IT'S WHATIMA ALWAYS WANTED TO ACCOMPLISH
sample-000402.mp3,DID YOU SAY A KING HE ASKED
sample-000403.mp3,SHE'S A FASTY LITTLE FERRET
sample-000404.mp3,PLEASE USE YOUR TURN SIGNAL
sample-000405.mp3,SHE WAS SUPPOSED TO COME DOWN AND GET YOU
sample-000406.mp3,ARTIFICI AL NEURAL NETWORKS CAN DO SOMETHING VERY SIMILAR
sample-000407.mp3,I FEEL GRATEFUL FOR THE TIME THAT WE HAVE SPENT TOGETHER
sample-000408.mp3,HE WANDERED FOR A WHILE KEEPING WITH DET PANTS OF THE OASI STRIF IN SIDE
sample-000409.mp3,HE'S WATCHING THE OTHER DOOR
sample-000410.mp3,AND THE LEADER POSTED ARNED SANTINELS AT THE FRINGES OF THE GROUP
sample-000411.mp3,PIZZA IS AN ITALIAN CLASSIC
sample-000412.mp3,ACTIVISTS CLAIMED THE PIPELINE THROUGH THE BALTIC SEAS LEAKING
sample-000413.mp3,A LITTLE LEMONGRASS SHOULD FRESHEN IT UP
sample-000414.mp3,YOU CAN'T BE THE WIND THE WIND SAID
sample-000415.mp3,IT WAS ELITMA'S TEST
sample-000416.mp3,SHE PROBABLY WALKED IT OUT IN ADVANCE
sample-000417.mp3,WHEN HE'S AN OLD MAN HE'S GOING TO SPEND A MONTH IN AFRICA
sample-000418.mp3,THE GUY THOUGHT HE WAS LUNATIC AT LARGE AND MADE AN UNACCESSFUL ATTEMPT TO STOP HIM
sample-000419.mp3,THE RISK IF YOU GET IN HERE AND WRIHT
sample-000420.mp3,I WANT MY HUSBAND TO WANDER AS FREE AS THE WIND THAT SHAPES THE DUNES
sample-000421.mp3,SHE'S ACCUSED OF STEALING WATCH
sample-000422.mp3,DON'T ASK ME WHY I DON'T KNOW WHY
sample-000423.mp3,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE
sample-000424.mp3,A GHOSTLY FIGURE APPEARED
sample-000425.mp3,WHAT'S THE GOOD OF ARGUING ABOUT SOMETHING THAT PROBABLY DOESN'T EXIST
sample-000426.mp3,THAT SOBERED HIM A LITTLE
sample-000427.mp3,BUT SHE'S GONE
sample-000428.mp3,I'VE CROSSED THESE SANDS MANY TIMES SAID ONE OF THE CAMEL DRIVERS ONE NIGHT
sample-000429.mp3,WITHOUT RESPONDING THE GUARD ENTERED THE TENT WHERE HE REMAINED FOR SOME TIME
sample-000430.mp3,I DON'T WANT ANYTHING ELSE IN LIFE
sample-000431.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS ALL EVIDENT TO ME
sample-000432.mp3,HE TRANSFORMED HIMSELF INTO A STONE THAT ROLLED UP TO THE MINER'S FOOT
sample-000433.mp3,THE DAY WAS HOT AND THE WINE WAS REFRESHING
sample-000434.mp3,THE HAND WITH THE WHIP POINTED TO THE SOUT
sample-000435.mp3,AND THEN HE PERCEIVED IT VERY SLOWLY
sample-000436.mp3,I WOULD APPRECIATE IF YOU COULD CREATE A CONSISE TABLE
sample-000437.mp3,AND ALSO BECAUSE I KNOW ABOUT THE SOUL OF THE WORLD HE THOUGHT BY HIMSELF
sample-000438.mp3,DON'T YOU PUSH ME AROUND LIKE THAT
sample-000439.mp3,THE BOY FELT A PANG IN HIS HEART THINKING ABOUT THE MERCHANT'S DAUGHTER
sample-000440.mp3,I'M GOING TO FIND THAT DAMNED ALCHEMIST THE ENGLISHMAN THOUGHT
sample-000441.mp3,THEY WERE LOOKING ONLY FOR GOLD HIS COMPANION ANSWERED
sample-000442.mp3,THE BOY REMEMBERED AN OLD PROVERB FROM HIS COUNTRY
sample-000443.mp3,WE MUST BE GOOD
sample-000444.mp3,YOU'RE SUPPOSED TO BE THE ONE THAT HAS ALL THE ONSWERS
sample-000445.mp3,AND THE ODOR OF THE ANIMALS BECAME A BOOK MORE TOLERABLE
sample-000446.mp3,HE REALLY WAS A KING A WISE KING
sample-000447.mp3,THE HIGH HUMIDITY IS MAKING ME SWEAT
sample-000448.mp3,IT'S USUALLY CUSTOMARY TO BRING THE MONEY WITH YOU
sample-000449.mp3,I IMAGINE THIS WILL BE A SURPRISE TO SOME PEOPLE
sample-000450.mp3,WE'D BETTER FORGET IT
sample-000451.mp3,THE OLD WOMAN HAD SAID THE SAME THING
sample-000452.mp3,MEN DREAM MORE ABOUT COMING HOME THAN ABOUT LEAVING THE BOY SAID
sample-000453.mp3,WELL USUALLY I LEARN MORE FROM MY SHEEP THAN FROM BOOKS HE ANSWERED
sample-000454.mp3,ADAM IS A CROOK
sample-000455.mp3,EVERY DAY WAS THERE TO BE LIVED OR TO MARK ONE'S DEPARTURE FROM THIS WORLD
sample-000456.mp3,THIS IS FOR YOU HE SAID HOLDING ONE OF THE PARTS OUT TO THE MONK
sample-000457.mp3,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE
sample-000458.mp3,AND I THOUGHT HAW I THOUGHT I'D BE WOLLT TO TET
sample-000459.mp3,IT WAS HIS HEART THAT WOULD TELL HIM WHERE HIS TREASURE WAS HIDDEN
sample-000460.mp3,HOW DO YOU THINK THE TABLE LOOKS
sample-000461.mp3,PUTTING A POOL UNDER THIS FLOOR WAS A GREAT IDEA
sample-000462.mp3,HE GOT UP ADJUSTED HIS CLOTHING AND PICKED UP HIS POUCH
sample-000463.mp3,I WANT TO SEE HIM DO IT SAID THE CHIEF
sample-000464.mp3,TWO YEARS AGO WRITI ON THIS BLOT I HAD A RECUERENT DREAM TO
sample-000465.mp3,BACON PANCAKES AND MAPLE SYRUP IS A HEARTY START TO ANY DAY
sample-000466.mp3,I NEVER KNEW GRANDMA TO BE SO DETERMINED BEFORE
sample-000467.mp3,THE GENIES WERE THE SPIRITS OF GOOD AND EVIL
sample-000468.mp3,IT'S TRUE LIFE REALLY IS GENEROUS TO THOSE WHO PURSUE THEIR DESTINY THE BOY
sample-000469.mp3,ARE YOU GOING TO TALK OR WANT YOU
sample-000470.mp3,HE SAID HE HAD NEVER SEEN ANY LIKE THEM
sample-000471.mp3,WE LIT THE LANTERN AND WALKED OVER TO HIS HOUSE
sample-000472.mp3,I GOT DRUNK YESTERDAY AND THOUGHT I BUILT A SUPER COMPUTER
sample-000473.mp3,DUM BECAME HAD OF THE DRAFTBOAT
sample-000474.mp3,HE TOOK THE FOURTH PART AND HANDED IT TO THE MONK
sample-000475.mp3,MAKTUB THOUGHT THE BOY
sample-000476.mp3,EXACTLY ANSWERED THE ALCHEMIST
sample-000477.mp3,A LARGE PIECE SUDDENLY CAME OFF AND FELL WITH A LOUD AND SHARP NOISE
sample-000478.mp3,THE AIRPLANE ROSE GRACEFULLY INTO THE SKY
sample-000479.mp3,IT'S TOO BAD THAT HE'S QUICKLY GOING TO FORGET MY NAME HE THOUGHT
sample-000480.mp3,NOBODY WANTED TO DISCUSS HOW WE ALL ENDED UP TRAPPED IN A GIANT LUNCH BOX
sample-000481.mp3,NATURE KNOWS ME AS THE WISEST BEING IN CREATION THE SUN SAID
sample-000482.mp3,LIKE EVERYBODY LEARNS HE SAID
sample-000483.mp3,I KNOW WHY I WANT TO GET BACK TO MY FLOCK HE THOUGHT
sample-000484.mp3,AND BECAUSE THE TRIBES DECLARED WAR I WENT TO THE WELL SEEKING THE ALCHEMIST
sample-000485.mp3,BUT THEY REALLY DON'T KNOW WHAT THEY'RE SAYING
sample-000486.mp3,SHE WENT OVER TO THE HOSPITAL TO CALL HIM PROFESSOR DAVIS
sample-000487.mp3,HE REACHED OVER AND PICKED UP A SHELF ON THE GROUND
sample-000488.mp3,I CAN'T QUITE NEARYOU
sample-000489.mp3,MAYBE THESE DESERT BIRDS COULD EXPLAIN TO HIM THE MEANING OF LOVE WITHOUT OWNERSHIP
sample-000490.mp3,THE STREAMER OF GAS CAME OUT TOWARDS US
sample-000491.mp3,BY NOW THE SOUNDS INSIDEID STELP
sample-000492.mp3,SEND THOSE OTHER PEOPLE IN
sample-000493.mp3,THAT'S A CHRISTMAS PRESENT FROM A VERY DEAR FRIEND OF MINE
sample-000494.mp3,AMONG THESE PEOPLE WERE A COUPLE OF CYCLISTS A GARDENER I EMPLOYED SOMETIMES AND A GIRL CARRYING A BABY
sample-000495.mp3,MAYBE WE'LL AL THAT WAY THE BOY MULE
sample-000496.mp3,I WANT THOSE STAMPS
sample-000497.mp3,HE WAS JUST AND GOOD
sample-000498.mp3,WE LIT THE LANTERN AND WALKED OVER TO HIS HOUSE
sample-000499.mp3,WE CAN'T LEAVE GREG HERE
sample-000500.mp3,RATES AN CONFLICT OF RISIONS ZERO POINTS
sample-000501.mp3,THEY MADE THE BOY CONTINUE DIGGING BUT HE FOUND NOTHING
sample-000502.mp3,WITHOUT THE DATOR SET THE ARTICLE IS USELESS
sample-000503.mp3,I HAD SEEN ALL THAT IT WOULD PRESENTLY BRING ME
sample-000504.mp3,DON'T ASK ME WHY I DON'T KNOW WHY
sample-000505.mp3,THE GUY THOUGHT HE WAS A LUNATIC AT LARGE AND MADE AN UNSUCCESSFUL ATTEMPT TO STOP HIM
sample-000506.mp3,IT LEFT A GREENISH STREAK THAT GLOWED FOR SOME SECONDS
sample-000507.mp3,THE FARGE RULE OF DON'T FIGHT CLUB IS LESS TALK ABOUT IT
sample-000508.mp3,I HAD TO TEST YOUR COURAGE THE STRANGER SAID
sample-000509.mp3,MY TAX DOLLAYS PAY FOR THOSE PUBLIC SCHOOL PROMS
sample-000510.mp3,THEN HE DROPPED HIS SPADE PICKED UP HIS JACKET AND CAME OUT INTO THE ROAD
sample-000511.mp3,YOU DON'T HAVE TO BE RICH SKINNY POPULAR OR EVEN OWN A CAPE TO PERFORM AL RANDOMACT OF KINDNESS
sample-000512.mp3,I DON'T WANT ANY PART OF THIS THING
sample-000513.mp3,HE WAS LEARNING A LOT OF NEW THINGS
sample-000514.mp3,THE BOY TURNED TO THE HAND THAT WROTE ALL
sample-000515.mp3,HOW ARE THE WEIGHTS COMPUTED
sample-000516.mp3,HE WAS IMMENSELY EXCITED AT THE NEWS
sample-000517.mp3,BUT THE KING OF SALEM HOPED DESPERATELY THAT THE BOY WOULD BE SUCCESSFUL
sample-000518.mp3,THEN HE REALIZED THAT HE HAD BEEN DISTRACTED FOR A FEW MOMENTS LOOKING AT THE SWORD
sample-000519.mp3,THE BOY LOOKED AROUND HIM AT THE DATE PALMS
sample-000520.mp3,AND IT'S NOT LOVE TO SEE EVERYTHING FROM A DISTANCE LIKE YOU DO
sample-000521.mp3,THE PROBLEM IS THAT THEY DON'T EVEN REALIZE THAT THEY'RE WALKING A NEW ROAD EVERY DAY
sample-000522.mp3,I WAS RIGHT THERE AND SAW IT WITH MY OWN EYES
sample-000523.mp3,MEANWHILE THE OLD MAN PERSISTED IN HIS ATTEMPT TO STRIKE UP A CONVERSATION
sample-000524.mp3,HE JUST GOT A NEW KITE FOR HIS BIRTHDAY
sample-000525.mp3,I'M GOING OUT AND FIND THEM
sample-000526.mp3,I AVE NON TRALCHEMIST THE ALCHEMIST CONTINUED
sample-000527.mp3,REVENGE IS NOT MY STYLE BUT OBVIOUSLY ACCIDENTS WILL HAPPEN
sample-000528.mp3,I TOLD YOU THAT YOUR DREAM WAS A DIFFICULT ONE
sample-000529.mp3,DID YOU FIND IT
sample-000530.mp3,I WISH I COULD GO BACK TO THE HOSPITAL
sample-000531.mp3,I HEARD WHAT YOU WERE TALKING ABOUT THE OTHER DAY WITH THE ALCHEMISTS THE WIND SAID
sample-000532.mp3,SHOOT THROUGH THE DESK
sample-000533.mp3,THE BOY BEGAN TO DIG INTO THE DUNE
sample-000534.mp3,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWIN ONE ANOTHER
sample-000535.mp3,WHY DON'T YOU FELLAWS GET YOUR OWN NEWS
sample-000536.mp3,THE CONVERSATION WAS INTERRUPTED BY THE WAREHOUSE BALLS
sample-000537.mp3,I'LL TELL YOU WHY THEY DID IT
sample-000538.mp3,THE BONYFIRE HAD BEEN EXTINGUISHED
sample-000539.mp3,THE YEARS OF RESEARCH THE MAGIC SYMBOLS THE STRANGE WORDS AND THE LABORATORY EQUIPMENT
sample-000540.mp3,PROMISE YOU'LL NEVER LIE THE WAYS NOGETED
sample-000541.mp3,IT SEEMS OLD AND WISE
sample-000542.mp3,HELP ME SIND THEM
sample-000543.mp3,IT ALWAYS GETS ME ARIGHT HERE
sample-000544.mp3,TERAVANIGISNOT MY STYLE BUT OBVIOUS ACCIDENTS WILL HAPPEN
sample-000545.mp3,THE OLD WOMAN HAD SAID THE SAME THING
sample-000546.mp3,A THIN CIRCLE OF BRIGHT METAL WAS SIVERED BETWEEN THE TOP AND THE BODY OF THE CYLINDER
sample-000547.mp3,I NEVER SAW HER BEFORE
sample-000548.mp3,AND BUT TURE STILL TO BE ALONG WITH PONCIPLES
sample-000549.mp3,THE OLD MAN RETURNED THE BOOK TO THE BOY
sample-000550.mp3,AND A THING IS TERRIFIC
sample-000551.mp3,HE FELT UNSAFE LIKE DURING HIS FIRST LESSON IN DRIVING SCHOOL
sample-000552.mp3,HE WAS E MINSTINY EXCITED AT THE MEANNS
sample-000553.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
sample-000554.mp3,WHAT ARE THESE THINGS HE ASKED
sample-000555.mp3,CAME TO THE BAR HE HAD ENTERED ON HIS FIRST DAY THERE
sample-000556.mp3,DO I KNOCK HOR SOMETHING
sample-000557.mp3,BUT IT IS NOT A CLASS THAT WAS REQUESTED BY OUR ALUMNI OR A PROSPECTIVE STUDENTS
sample-000558.mp3,THE TIME MUFT HAVE BEEN SOMEWHERE AROUND SIX O'CLOCK
sample-000559.mp3,MONDAY MORNING AT FIVE O'CLOCK
sample-000560.mp3,YOU CAN HAVE AS MANY BABIES AS YOU LIKE
sample-000561.mp3,I'LL ALWAYS LET YOU DOWN
sample-000562.mp3,THE OLD MAN RETURNED THE BOOK TO THE BOY
sample-000563.mp3,THEY MADE THE BOY CONTINUE DIGGING BUT HE FOUND NOTHING
sample-000564.mp3,THE BASKETBALL BOUNCED OF HIS SHIELD OF TITANIUM
sample-000565.mp3,BUT YOU DON'T KNOW ABOUT LOVE
sample-000566.mp3,THE WIN'D HAS MONEY LANES
sample-000567.mp3,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE
sample-000568.mp3,HAVE TRUSTED MORE TAN YOUR LOVE FOR FATIMA
sample-000569.mp3,THROUGHOUT THE NIGHT THE BOY DUOG UT A PLACE HE HAD CHOSEN BUT FOUND NOTHING
sample-000570.mp3,SO THEN TRY HE SAID TO THE ENGLISHMAN
sample-000571.mp3,WHY DO YOU THINK I BROUGHT YOU HERE
sample-000572.mp3,UNTIL MY WING WENT BAD
sample-000573.mp3,AT THAT TIME THE MARTIANS MUST HAVE BEEN GETTING READY
sample-000574.mp3,DID SHE SOLVE THE RIDDLE ALL BY HERSELF
sample-000575.mp3,IT SEEMED SO SAFE AND TRANQUIL
sample-000576.mp3,I HAVE LEARNED THINGS FROM THE SHEEP AND I HAVE LEARNED THINGS FROM CRYSTAL HE THOUGHT
sample-000577.mp3,JUST YOU AND I
sample-000578.mp3,EVEN THOUGH THE SHEEP DIDN'T TEACH ME TO SPEAK ARABIC
sample-000579.mp3,HOW SHOULD I KNOW
sample-000580.mp3,I THOUGHT ABOUT THE DIFFICULTIES IN TRANSLATION THAT MIGHT ARISE
sample-000581.mp3,IT MEANS ONLY THAT THE HEART DOES WHAT IT CAN THE ALCHEMIST SAID
sample-000582.mp3,ABOUT ELEVEN I WALKED BACK TO MY HUMY MAYBURY BECAUSE NOTHING SEEMED TO BE HAPPENING
sample-000583.mp3,CAN I HELP YOU ASKED TEMIND BAHIN DA WINDEL
sample-000584.mp3,I'LL TALK TO YOU TONIGHT
sample-000585.mp3,THE MONK WAS IRRITATED
sample-000586.mp3,COMING HOME A PARTY OF TOURISTS PASSED US SINGING AND PLAYING MUSIC
sample-000587.mp3,THE ENGLISHMAN HAD BEEN PROFOUNDLY IMPRESSED BY THE STORY
sample-000588.mp3,HIRES TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN THE OTHER ONE
sample-000589.mp3,DENSE CLOUDS OF SMOKE OR DUST CAN BE SEEN THROUGH A POWERFUL TELESCOPE
sample-000590.mp3,JUDGED DEBORA SAID ME
sample-000591.mp3,A MISSING PARROT IS CALLED A POLYGON
sample-000592.mp3,THE MORNING POAST IS NOT OBSTRUCTING JUSTICE OR HIDING CRIMINALS
sample-000593.mp3,THE WHOLE OFFICE WAS STRUCK BY A DEAFENING SILENCE
sample-000594.mp3,IT'S EASY AND YET I'VE NEVER DONE IT BEFORE HE THOUGHT
sample-000595.mp3,IF YOU PAY ATTENTION TO THE PRESENT YOU CAN IMPROVE UPON IT
sample-000596.mp3,IN ANOTHER YEAR MAYBE I CAN HELP
sample-000597.mp3,SOMETIMES THE CARAVAN MET WITH ANOTHER
sample-000598.mp3,IN THOSE DAYS VERY FEW OF THE PEOPLE HAD ANY IDEA ABOUT ASTRONOMY
sample-000599.mp3,THEN SHE APPEALED HER BETTEL WEIT THE WATER AND LEFT
sample-000600.mp3,IT WAS JUST RIPE ENOUGH TO EAT
sample-000601.mp3,I'LL WORK ALL NIGHT UNTIL DAWN AND I'LL CLEAN EVERY PIECE OF CRYSTAL IN YOUR SHOPS
sample-000602.mp3,WALKING ALONG IN SONS HE HAD NOER BOT
sample-000603.mp3,USING SCRIPT LOCKERS IS GENERALLY A GOOD IDEA BUT IT REQUIRES THE USER TO LEARN A BIT
sample-000604.mp3,LIKE EVERYBODY LEARNS HE SAID
sample-000605.mp3,THE BOY PICKED UP HIS POUCH AND PUT IT WITH HIS OTHER THINGS
sample-000606.mp3,I'M THE ONE THAT NOWSE
sample-000607.mp3,BUT THE BOY WAS QUIET
sample-000608.mp3,THE WAR IS GOING TO END SOMEDAY THE GIRL SAID
sample-000609.mp3,HE NEEDED SOMEONE TO TALK TO SO AS TO AVOID THINKING ABOUT THE POSSIBILITY A WAR
sample-000610.mp3,I DON'T THINK THAT O FOI OR YOU
sample-000611.mp3,I HEARD A FAINT MOVEMENT UNDER MY FEET
sample-000612.mp3,I HAVE ALREADY DESCRIBED THE APPEARANCE OF THAT COLOSSAL BULK WHICH WIS EMBEDDED IN THE GROUN
sample-000613.mp3,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FORWARD
sample-000614.mp3,THAT'S TRUE ENOUGH THE BOY THOUGHTS RUEFULLY
sample-000615.mp3,AND MAYBE IT WASN'T THAT THEY WERE TEACHING ME BUT THAT I WAS LEARNING FROM THEM
sample-000616.mp3,THE HORIZON WAS TINGED WITH RED AND SUDDENLY THE SUN APPEARED
sample-000617.mp3,THEY'RE NOT WORTH MUCH THE ENGLISHMAN ANSWERED
sample-000618.mp3,WE'LL FIND YOU A HOTEL
sample-000619.mp3,THE SHOP FOLKS WERE TAKING DOWN THEIR SHUTTERS AND PEOPLE WERE OPENING THEIR BEDROOM WINDOWS
sample-000620.mp3,I WAS WONDERING IF YOU COULD TELL ME A BIT MORE ABOUT WHERE IT'S LIKE TO LIVE AND WORK THERE
sample-000621.mp3,SHE DECIDED AGAINST IT
sample-000622.mp3,MAYBE THESE DESERT BIRDS COULD EXPLAIN TO HIM THE MEANING OF LOVE WITHOUT OWNERSHIP
sample-000623.mp3,I GOT DOCTOR BULL SUP 
sample-000624.mp3,DUSK WAS FALLING AS THE BOY ARRIVED WITH HIS HEARD AND AN ABANDONED CHURCH
sample-000625.mp3,I'VE BEEN ALL OVER TOWN
sample-000626.mp3,LIKE YOU SAT YOU
sample-000627.mp3,THE BOY WAS ALSO SADDENED HIS FRIEND WAS IN PURSUIT OF HIS DESTINY
sample-000628.mp3,HE TOLD FATIMA THAT AT THEIR NEXT MEETING
sample-000629.mp3,ALL THINGS ARE ONE
sample-000630.mp3,THINK I'LL GO HOME AND SEE WHAT THE FAMILY IS DOING
sample-000631.mp3,THE NEARBA CITY OF SUTA HAD GROWN FASTER THAN TANGER AND BUSINESS HAD FALLEN OFF
sample-000632.mp3,IN THOSE DAYS WAITING PILET THE PEOPLE HAD INIIDELBORK ESTEMONY
sample-000633.mp3,I THOUGHT THE UNSCREWING MIGHT BE AUTOMATIC
sample-000634.mp3,I FOUND THESE ONE DAY IN THE FIELDS
sample-000635.mp3,MY SEVEN YEAR RESUME GAP IS MARKED NOT DRUGS
